well,variable,value,ercc
N12,S031,8.21916852046216,14.5372184005386
N12,S032,0,14.162627352486
N12,S033,0,14.0824817278631
N12,S034,0,14.2327956434299
N12,S035,0,14.1502232826778
N12,S036,5.35755200461808,14.2163669494496
N12,S037,3,13.8209766926212
N12,S038,1,14.0322179581781
N12,S039,1,14.0664256006356
N13,C151,8.5274770060604,13.3521813969179
N13,C152,16.7084372989653,13.513480875979
N13,P215,17.3609756456187,13.77797442834
N13,S020,4.4594316186373,12.7559307410844
N13,S022,16.7097031163223,13.549904967722
N13,S024,6.68650052718322,7.72109918870718
N13,S025,15.0100035212952,14.0853894669737
N13,S026,5.97727992349992,13.4304525516655
N13,S027,2.8073549220576,14.0005282339868
N13,S029,19.8125189071702,9.17741953798924
N13,S030,13.1299269335104,14.2183361891014
N13,S031,19.984264071579,14.5863120477821
N13,S032,7.43462822763672,13.5982851741466
N13,S033,11.8742129348309,13.308481244644
N13,S034,7.05528243550119,14.4918530963297
N13,S035,3.70043971814109,14.5844927969759
N13,S036,16.9187817294091,14.0987723272895
N13,S037,10.6582114827518,14.0614555780627
N13,S038,9.2644426002266,13.8971836909609
N13,S039,9.48179943166575,14.1260591160707
N14,C151,8.40514146313634,14.0615399585301
N14,C152,16.4446266942027,14.5305282635763
N14,P215,9.56033283421244,13.0157634873699
N14,S020,2.8073549220576,13.3903033291375
N14,S022,15.4111468257409,7.5077946401987
N14,S024,7.4594316186373,6.28540221886225
N14,S025,16.405905963389,12.9344280406268
N14,S026,6.08746284125034,4.85798099512757
N14,S027,7.10852445677817,3.70043971814109
N14,S029,12.0940776856719,13.3709597932974
N14,S030,10.1369911120802,14.11731842601
N14,S031,7.71424551766612,12.6984876385577
N14,S032,6.53915881110803,13.5112584955023
N14,S033,7.58496250072116,12.4225904338926
N14,S034,7.15987133677839,13.3387363825739
N14,S035,3.58496250072116,13.7321674256634
N14,S036,17.3899505734802,13.7923836149352
N14,S037,9.00842862207058,5.55458885167764
N14,S038,10.6183855022586,14.2984206187572
N14,S039,10.6137894644726,6.35755200461808
N15,C151,8.76487159073609,13.6215940390175
N15,C152,14.1103201736097,13.5553081014013
N15,P215,16.198598511485,13.4441089961471
N15,S020,2,13.6070990940936
N15,S022,16.5163310024613,13.2827988586835
N15,S024,6.08746284125034,13.1283166029035
N15,S025,10.2679570844028,13.8313072438021
N15,S026,3.8073549220576,14.0200250003701
N15,S027,3,13.8362476466879
N15,S029,17.675895027028,0
N15,S030,16.6443210458942,2.8073549220576
N15,S031,16.7470653035837,7.11894107272351
N15,S032,6.4757334309664,7.76155123244448
N15,S033,7.82654848729092,7.33985000288462
N15,S034,7.65105169117893,7.17990909001493
N15,S035,3.32192809488736,6.76818432477693
N15,S036,12.0275604822488,7.11894107272351
N15,S037,11.7456743240021,7.27612440527424
N15,S038,10.4304525516655,7.28540221886225
N15,S039,13.2618011071953,7.17990909001493
N16,C151,8.25738784269265,7.4178525148859
N16,C152,12.7397806097733,6.4093909361377
N16,P215,15.567866973415,7.36632221424582
N16,S020,3.90689059560852,7.86418614465428
N16,S022,19.2445961135149,7.02236781302845
N16,S024,9.9469062744564,7.31288295528436
N16,S025,12.2378074737231,4.16992500144231
N16,S026,5.78135971352466,1
N16,S027,6.02236781302845,7.467605550083
N16,S029,14.6358881325132,7.38370429247405
N16,S030,19.1507215976759,7.48381577726426
N16,S031,16.8170710899886,5.88264304936184
N16,S032,7.76818432477693,0
N16,S033,11.6366246205436,0
N16,S034,7.21916852046216,0
N16,S035,8.18487534290828,6.64385618977472
N16,S036,15.89180743156,7.06608919045777
N16,S037,9.85174904141606,6.37503943134692
N16,S038,8.88569637333939,7.74819284958946
N16,S039,10.6456584324087,7.04439411935845
N17,C151,6.96578428466209,1
N17,C152,15.130329235468,6.20945336562895
N17,P215,8.96866679319521,7.4262647547021
N17,S020,3.58496250072116,6.08746284125034
N17,S022,18.8567112282665,6.56985560833095
N17,S024,7.57742882803575,7.23840473932508
N17,S025,7.51569983828404,6.62935662007961
N17,S026,4,6.96578428466209
N17,S027,2.8073549220576,6.96578428466209
N17,S029,12.7157475428314,0
N17,S030,9.00562454919388,6.4757334309664
N17,S031,8.08214904135387,6.74146698640115
N17,S032,7.467605550083,7.25738784269265
N17,S033,10.6211361132746,7.10852445677817
N17,S034,7.13955135239879,5.97727992349992
N17,S035,3.32192809488736,7.48381577726426
N17,S036,12.2070143201775,7.02236781302845
N17,S037,11.237209960755,1
N17,S038,10.9447120610435,3.16992500144231
N17,S039,9.9614496943982,6.76818432477693
N18,C151,7.65105169117893,7.15987133677839
N18,C152,13.5578226553731,7.39231742277876
N18,P215,16.3742923608136,7.63662462054365
N18,S020,2.8073549220576,7.16992500144231
N18,S022,10.4093909361377,7.3037807481771
N18,S024,5.16992500144231,0
N18,S025,6.14974711950468,8.02790599656988
N18,S026,4.64385618977472,1
N18,S027,3.70043971814109,7.70735913208088
N18,S029,16.7211793124657,7.10852445677817
N18,S030,12.211888294546,7.36632221424582
N18,S031,16.5458543754432,6.8073549220576
N18,S032,7.56224242422107,7.29462074889163
N18,S033,12.1736771363034,7.59245703726808
N18,S034,7.70735913208088,7.34872815423108
N18,S035,3.4594316186373,7.01122725542325
N18,S036,17.6457498925028,6.5077946401987
N18,S037,8.35755200461808,3.70043971814109
N18,S038,11.0647427647503,0
N18,S039,9.33539035469392,4.4594316186373
N19,C151,6.10852445677817,4.8073549220576
N19,C152,15.0636899946391,4.39231742277876
N19,P215,15.5108259681296,5.7279204545632
N19,S020,2.32192809488736,7.16992500144231
N19,S022,16.4622626129686,6.02236781302845
N19,S024,5.52356195605701,6.49185309632967
N19,S025,10.7013064619586,6.68650052718322
N19,S026,0,6.94251450533924
N19,S027,2.8073549220576,6.22881869049588
N19,S029,19.7607280677994,6.88264304936184
N19,S030,18.140215672083,6.98868468677217
N19,S031,15.9719027460455,6.94251450533924
N19,S032,7.22881869049588,6.8703647195834
N19,S033,12.0917659385168,5.90689059560852
N19,S034,7.04439411935845,6.90689059560852
N19,S035,0,0
N19,S036,16.5912009067329,7.18982455888002
N19,S037,10.7797193551434,6.89481776330794
N19,S038,8.8008998999203,6.98868468677217
N19,S039,9.59432460392485,7.21916852046216
N20,C151,8.03342300153745,7.07681559705083
N20,C152,17.6257587772541,4.95419631038687
N20,P215,14.2790301364496,6.02236781302845
N20,S020,2.58496250072116,6.28540221886225
N20,S022,19.1518539423806,5.4594316186373
N20,S024,8.09803208296053,0
N20,S025,10.6838718686226,4.39231742277876
N20,S026,4.75488750216347,7.02236781302845
N20,S027,3.70043971814109,6.84549005094437
N20,S029,12.6043215638773,1
N20,S030,14.8378742739969,6.90689059560852
N20,S031,17.0193518230191,7.85798099512757
N20,S032,7.45121111183233,7.43462822763672
N20,S033,13.1540269409265,7.23840473932508
N20,S034,7.20945336562895,7.59245703726808
N20,S035,3.70043971814109,7.15987133677839
N20,S036,9.93810932621924,6.94251450533924
N20,S037,4.90689059560852,7.20945336562895
N20,S038,10.0660891904578,6.85798099512757
N20,S039,10.8313072438021,7.59245703726808
N21,C151,7.12928301694497,7.32192809488736
N21,C152,16.0365814597471,7.09803208296053
N21,P215,8.47167521439204,6.94251450533924
N21,S020,5.04439411935845,7.65105169117893
N21,S022,20.8228835361604,7.5077946401987
N21,S024,9.20701432017753,7.73470962022584
N21,S025,10.7615512324445,4.24792751344359
N21,S026,4.52356195605701,0
N21,S027,3.16992500144231,4.75488750216347
N21,S029,12.4115109880121,7.21916852046216
N21,S030,9.56795607541547,7.05528243550119
N21,S031,10.6697708885255,7.18982455888002
N21,S032,7.72109918870718,7.16992500144231
N21,S033,9.85486838326024,6.8703647195834
N21,S034,7.75488750216347,6.68650052718322
N21,S035,3.8073549220576,5.58496250072116
N21,S036,17.6894179276657,6
N21,S037,5.55458885167764,6.91886323727459
N21,S038,9.92481250360578,7.06608919045777
N21,S039,11.1241213118292,7.25738784269265
N22,C151,7.85174904141606,6.65821148275179
N22,C152,16.6336338435177,6.79441586635011
N22,P215,8.8703647195834,0
N22,S020,4.16992500144231,7.43462822763672
N22,S022,18.5868507804964,6.78135971352466
N22,S024,7.4757334309664,1.58496250072116
N22,S025,10.6438561897747,6.85798099512757
N22,S026,2.58496250072116,7.77478705960117
N22,S027,2.32192809488736,7.39231742277876
N22,S029,9.71252700043982,7.23840473932508
N22,S030,9.02790599656988,7.4757334309664
N22,S031,8.80413102118332,3.32192809488736
N22,S032,6.71424551766612,7.2667865406949
N22,S033,7.11894107272351,7.11894107272351
N22,S034,6.76818432477693,6.75488750216347
N22,S035,3.58496250072116,7.10852445677817
N22,S036,16.2451255684588,7.02236781302845
N22,S037,4.8073549220576,6.4757334309664
N22,S038,10.0182001788132,7.02236781302845
N22,S039,9.84392105128904,7.68650052718322
N23,C151,7.4093909361377,7.13955135239879
N23,C152,12.2997804028585,6.95419631038687
N23,P215,7.4093909361377,7.08746284125034
N23,S020,3.16992500144231,6.4594316186373
N23,S022,14.0659209559475,7.51569983828404
N23,S024,4.75488750216347,6.94251450533924
N23,S025,7.01122725542325,0
N23,S026,3.32192809488736,7.67948009950545
N23,S027,3,7.36632221424582
N23,S029,8.34872815423108,7.63662462054365
N23,S030,7.4262647547021,6.84549005094437
N23,S031,5,7.02236781302845
N23,S032,6.4757334309664,7.59991284218713
N23,S033,9.20212382383046,7.58496250072116
N23,S034,6.7279204545632,6.97727992349992
N23,S035,0,5.32192809488736
N23,S036,13.523561956057,7.28540221886225
N23,S037,3.4594316186373,5.28540221886225
N23,S038,10.7665289085989,4.90689059560852
N23,S039,9.56985560833095,6.4757334309664
N24,C151,10.7640422173066,6.18982455888002
N24,C152,14.3354601428202,6.88264304936184
N24,P215,16.8955042818619,6.70043971814109
N24,S020,2,6.88264304936184
N24,S022,14.7503406140673,7.10852445677817
N24,S024,4.70043971814109,7.08746284125034
N24,S025,14.4271818745882,5.39231742277876
N24,S026,5.12928301694497,6.96578428466209
N24,S027,2,7.16992500144231
N24,S029,16.0439671222734,7.3037807481771
N24,S030,17.1129383199928,6.84549005094437
N24,S031,13.616548843779,7.27612440527424
N24,S032,5.97727992349992,0
N24,S033,12.1664769508168,7.32192809488736
N24,S034,7.02236781302845,7
N24,S035,3.32192809488736,6.59991284218713
N24,S036,13.6349244651351,7.15987133677839
N24,S037,6,7.23840473932508
N24,S038,9.11374216604919,6.84549005094437
N24,S039,8.65463602852797,4.16992500144231
O01,C151,12.7159619902551,5.83289001416474
O01,C152,16.9297900732551,7.14974711950468
O01,P215,8.2240016741981,2
O01,S020,3.58496250072116,7.10852445677817
O01,S022,17.6100299495211,2
O01,S024,6.49185309632967,7.59991284218713
O01,S025,16.0229962542011,7.64385618977472
O01,S026,13.9805858870134,6.22881869049588
O01,S027,10.3520434257954,6.95419631038687
O01,S029,7.07681559705083,6.82017896241519
O01,S030,7.876516946565,7.4262647547021
O01,S031,3.90689059560852,0
O01,S032,7.85174904141606,6.59991284218713
O01,S033,2.8073549220576,7.02236781302845
O01,S034,15.3637925490472,7.5077946401987
O01,S035,2.58496250072116,7.65105169117893
O01,S036,15.7286911463039,6.4262647547021
O01,S037,6.39231742277876,7.11894107272351
O01,S038,7.67948009950545,7.70735913208088
O01,S039,11.843921051289,7.65105169117893
O02,C151,8.01680828768655,7.07681559705083
O02,C152,17.2059173115607,1
O02,P215,16.6895339550748,7.4093909361377
O02,S020,2,6.93073733756289
O02,S022,14.4693874409643,5.52356195605701
O02,S024,13.4917278569493,5.16992500144231
O02,S025,14.6363414004087,4.32192809488736
O02,S026,10.5497846679479,6.98868468677217
O02,S027,10.5698556083309,7.31288295528436
O02,S029,11.7862696276485,7.10852445677817
O02,S030,18.2201232183976,6.37503943134692
O02,S031,16.6048572332129,6.58496250072116
O02,S032,8.48381577726426,6.20945336562895
O02,S033,9.4262647547021,6.91886323727459
O02,S034,9.81698362325538,7.04439411935845
O02,S035,4.24792751344359,7.14974711950468
O02,S036,12.6413744242945,6.33985000288462
O02,S037,8.82336724004623,6.83289001416474
O02,S038,7.32192809488736,7.15987133677839
O02,S039,17.5685202603292,6.62935662007961
O03,C151,3.58496250072116,6.97727992349992
O03,C152,8.90086680798075,7.05528243550119
O03,P215,10.6339034093485,6.8703647195834
O03,S020,0,0
O03,S022,12.5945578798637,6.95419631038687
O03,S024,3.8073549220576,7.876516946565
O03,S025,8.88264304936184,6.37503943134692
O03,S026,2,4.8073549220576
O03,S027,0,7.17990909001493
O03,S029,10.57931593758,4.24792751344359
O03,S030,10.007027266894,7.12928301694497
O03,S031,9.80251636512122,6.6724253419715
O03,S032,7.45121111183233,7.3037807481771
O03,S033,4.24792751344359,7.98299357469431
O03,S034,5.32192809488736,6.64385618977472
O03,S035,0,6.94251450533924
O03,S036,7.07681559705083,1.58496250072116
O03,S037,4,6.8073549220576
O03,S038,4.4594316186373,7.16992500144231
O03,S039,9.33315535031062,5.90689059560852
O04,C151,8.47167521439204,7.60733031374961
O04,C152,13.2920339854995,6.4757334309664
O04,P215,10.8719052376592,7.17990909001493
O04,S020,2.8073549220576,6.74146698640115
O04,S022,14.5607507730606,0
O04,S024,9.79603960882977,6.75488750216347
O04,S025,15.2823283064488,0
O04,S026,7.27612440527424,0
O04,S027,4.39231742277876,7.01122725542325
O04,S029,5,2
O04,S030,9.92925840863697,6.85798099512757
O04,S031,12.2455527062557,2.58496250072116
O04,S032,13.7730361533934,7.59991284218713
O04,S033,7.34872815423108,3.16992500144231
O04,S034,13.500966330283,6.83289001416474
O04,S035,3.70043971814109,6.75488750216347
O04,S036,16.5627194270493,6.85798099512757
O04,S037,10.0552824355012,6.89481776330794
O04,S038,9.46352437327118,7.77478705960117
O04,S039,10.7185328760692,6.74146698640115
O05,C151,7.8008998999203,7.11894107272351
O05,C152,14.5123083795706,1
O05,P215,15.9475456252494,7.22881869049588
O05,S020,1.58496250072116,6.53915881110803
O05,S022,14.8746452174026,7.24792751344359
O05,S024,12.4805377831018,7.61470984411521
O05,S025,8.47167521439204,7.04439411935845
O05,S026,3.32192809488736,6.95419631038687
O05,S027,3.90689059560852,7.19967234483636
O05,S029,13.7653897071148,1
O05,S030,16.8986840433756,0
O05,S031,11.742309436084,7.05528243550119
O05,S032,6.55458885167764,6.58496250072116
O05,S033,10.5401280385821,6.91886323727459
O05,S034,6.7279204545632,7.48381577726426
O05,S035,2.32192809488736,0
O05,S036,15.0470812988004,6.83289001416474
O05,S037,7.97727992349992,6.4262647547021
O05,S038,8.93073733756289,6.56985560833095
O05,S039,16.0089100237055,7.64385618977472
O06,C151,7.66533591718518,7.19967234483636
O06,C152,12.2246046815385,7.13955135239879
O06,P215,8.69348695749933,8.15987133677839
O06,S020,3.90689059560852,7.31288295528436
O06,S022,13.7818719432623,7.31288295528436
O06,S024,5.08746284125034,7.48381577726426
O06,S025,13.928148216169,7.38370429247405
O06,S026,4.52356195605701,7.19967234483636
O06,S027,9.92925840863697,6.94251450533924
O06,S029,5.16992500144231,7.27612440527424
O06,S030,10.3431857154479,7.49984588708321
O06,S031,7.40087943628218,7.61470984411521
O06,S032,6.16992500144231,0
O06,S033,6.4262647547021,7.60733031374961
O06,S034,15.1907506496624,7.38370429247405
O06,S035,1,0
O06,S036,12.5586598670265,7.43462822763672
O06,S037,11.6724253419715,7.38370429247405
O06,S038,13.5743570005659,6
O06,S039,8.68999797141945,6.76818432477693
O07,C151,8.24792751344359,4.75488750216347
O07,C152,14.6034524879042,6.96578428466209
O07,P215,16.09566486578,7.16992500144231
O07,S020,3.32192809488736,6.91886323727459
O07,S022,13.4063378930937,6.4594316186373
O07,S024,8.0389189892923,6.95419631038687
O07,S025,9.9469062744564,7.4594316186373
O07,S026,3.8073549220576,7.15987133677839
O07,S027,3.4594316186373,7.55458885167764
O07,S029,12.0911047583765,7.20945336562895
O07,S030,13.609178738142,7.33091687811462
O07,S031,10.7168194613299,6.91886323727459
O07,S032,4.08746284125034,7.4093909361377
O07,S033,6.7279204545632,0
O07,S034,8.11894107272351,7.4757334309664
O07,S035,3.4594316186373,7.56224242422107
O07,S036,11.3674147512468,7.4178525148859
O07,S037,3.70043971814109,7.06608919045777
O07,S038,4.32192809488736,7.39231742277876
O07,S039,10.211888294546,7.15987133677839
O08,C151,7.65105169117893,7.11894107272351
O08,C152,16.3417272901253,6.76818432477693
O08,P215,16.6743164237519,6.61470984411521
O08,S020,4.52356195605701,6.97727992349992
O08,S022,19.4097141140149,5.39231742277876
O08,S024,15.5641792678951,6.82017896241519
O08,S025,15.8982470938778,4.39231742277876
O08,S026,6.06608919045777,6.04439411935845
O08,S027,4.39231742277876,0
O08,S029,10.6926155016946,6.84549005094437
O08,S030,18.9912173404525,6.2667865406949
O08,S031,14.3305668028803,6.8073549220576
O08,S032,6.58496250072116,2.8073549220576
O08,S033,10.8603110549195,7.4262647547021
O08,S034,15.1264221647764,7.23840473932508
O08,S035,3,6.20945336562895
O08,S036,14.4307138857919,6.96578428466209
O08,S037,9.74819284958946,7.27612440527424
O08,S038,8.87958324961278,7.04439411935845
O08,S039,10.6635581042173,6.55458885167764
O09,C151,8.97154355395077,6.4757334309664
O09,C152,17.8095797422328,7.02236781302845
O09,P215,17.135148128912,6.65821148275179
O09,S020,4,6.55458885167764
O09,S022,14.2052587057739,6.83289001416474
O09,S024,11.1045987535644,7.3037807481771
O09,S025,12.6797000057692,5.6724253419715
O09,S026,4.58496250072116,0
O09,S027,8.7279204545632,0
O09,S029,18.4686836979391,4.08746284125034
O09,S030,17.6226238408115,0
O09,S031,13.4395711962765,0
O09,S032,7.29462074889163,6.16992500144231
O09,S033,12.7921802322548,6.56985560833095
O09,S034,10.2227949028681,7.25738784269265
O09,S035,3,6.33985000288462
O09,S036,16.1885308956746,6.91886323727459
O09,S037,10.7739633684336,6.62935662007961
O09,S038,9.25738784269265,7.3037807481771
O09,S039,9.97584796800678,7.22881869049588
O10,C151,8.72109918870719,0
O10,C152,15.4501802471648,6.56985560833095
O10,P215,16.5543040495719,0
O10,S020,5.24792751344359,6.76818432477693
O10,S022,21.2830239003267,7.3037807481771
O10,S024,10.5821419816588,6.78135971352466
O10,S025,17.8238772086836,6.4594316186373
O10,S026,7.71424551766612,6.14974711950468
O10,S027,2.8073549220576,6.39231742277876
O10,S029,19.5085143837894,5.35755200461808
O10,S030,16.9679917218054,4.90689059560852
O10,S031,18.4104347885066,3.70043971814109
O10,S032,10.0098286173681,2
O10,S033,12.682775179067,0
O10,S034,7.16992500144231,8.97727992349992
O10,S035,8.64385618977473,9.44708322620965
O10,S036,15.9277316736395,8.43045255166553
O10,S037,6.98868468677217,8.98299357469431
O10,S038,9.27844945822048,8.74146698640115
O10,S039,15.5244498908917,8.73131903102506
O11,C151,8.64024493622235,8.73470962022584
O11,C152,16.385087202082,9.3037807481771
O11,P215,9.319672120947,8.29462074889163
O11,S020,4.4594316186373,9.211888294546
O11,S022,20.564502132637,8.18982455888002
O11,S024,9.2644426002266,9.2045711442492
O11,S025,15.8132801684508,8.24792751344359
O11,S026,5.58496250072116,8.58871463558226
O11,S027,6.58496250072116,8.60362634498619
O11,S029,6.56985560833095,7.90086680798075
O11,S030,10.1636496760158,0
O11,S031,10.2807707701306,8.16992500144231
O11,S032,7.04439411935845,7.76155123244448
O11,S033,13.7506023179592,8.89178370321831
O11,S034,7.59245703726808,6.22881869049588
O11,S035,4.70043971814109,1
O11,S036,11.8703647195834,0
O11,S037,7.8073549220576,3.32192809488736
O11,S038,12.0306671362469,8.19967234483636
O11,S039,16.9400726689838,8.56985560833095
O12,C151,9.18239435340453,8.33091687811462
O12,C152,16.9373623249347,8.74483383749955
O12,P215,15.9214923056239,8.83920378809694
O12,S020,4.8073549220576,0
O12,S022,20.2922924212393,7.467605550083
O12,S024,8.96000193206808,9.00281501560705
O12,S025,7.53915881110803,8.33539035469392
O12,S026,4.08746284125034,8.467605550083
O12,S027,8.56224242422107,8.01122725542325
O12,S029,19.231650110924,7.83920378809694
O12,S030,17.4966821663443,8.68650052718322
O12,S031,11.8490140736948,8.56224242422107
O12,S032,6.74146698640115,0
O12,S033,7.05528243550119,6.83289001416474
O12,S034,6.98868468677217,7.82017896241519
O12,S035,3.8073549220576,8
O12,S036,17.4576694405253,8.45121111183233
O12,S037,5.24792751344359,8.5077946401987
O12,S038,10.6995724532873,8.35314682549808
O12,S039,16.5768681168758,4.75488750216347
O13,C151,7.52356195605701,0
O13,C152,17.2257817038837,8.10852445677817
O13,P215,7.61470984411521,7.13955135239879
O13,S020,2.32192809488736,9.16741814583174
O13,S022,9.29001884693262,8.60733031374961
O13,S024,3,9.23840473932508
O13,S025,9.69348695749933,8.79116288855502
O13,S026,1.58496250072116,8.65105169117893
O13,S027,3,1.58496250072116
O13,S029,8.29920801838728,7.81378119121704
O13,S030,6.83289001416474,2.58496250072116
O13,S031,2.8073549220576,8.61102479730735
O13,S032,6.52356195605701,8.74819284958946
O13,S033,10.8470573460913,8.25738784269265
O13,S034,6.62935662007961,8.18982455888002
O13,S035,1.58496250072116,8.56985560833095
O13,S036,13.9727106014324,9.14465824283188
O13,S037,12.3049216695817,6.93073733756289
O13,S038,10.3049216695817,5.83289001416474
O13,S039,8.09803208296053,7.88264304936184
O14,C151,8.92777796208234,5.39231742277876
O14,C152,13.4469540392796,2
O14,P215,16.541202513993,8.80413102118332
O14,S020,3.58496250072116,8.27612440527424
O14,S022,17.1011857629904,8.34429590791582
O14,S024,5.88264304936184,7.88874324889826
O14,S025,13.2732128098543,8.48784003382305
O14,S026,5.16992500144231,8.19475685442225
O14,S027,3.70043971814109,8.23840473932508
O14,S029,15.8775477598448,8.27612440527424
O14,S030,17.2093010460341,8.39660478118186
O14,S031,19.9169349247692,8.13442632022093
O14,S032,7.01122725542325,8.05528243550119
O14,S033,9.18239435340453,8.5352753766208
O14,S034,8.0389189892923,8.22881869049588
O14,S035,4.24792751344359,8.4262647547021
O14,S036,14.3910421566613,7.71424551766612
O14,S037,7.67948009950545,8.78790255939143
O14,S038,8.31741261376487,2
O14,S039,15.6163765371075,7.55458885167764
O15,C151,9.55650605467193,7.02236781302845
O15,C152,14.8919735190256,8.2336196767597
O15,P215,9.36850646150769,7.97154355395077
O15,S020,4,7.4093909361377
O15,S022,16.9485953725534,8.63662462054365
O15,S024,6.02236781302845,8.51963625284321
O15,S025,17.0471878297246,5.04439411935845
O15,S026,6.85798099512757,8.09275714091985
O15,S027,3.4594316186373,1
O15,S029,11.5994479815287,8.8073549220576
O15,S030,9.51175265376738,7.93663793900257
O15,S031,8.7176764230664,9.14465824283188
O15,S032,6.4093909361377,2.8073549220576
O15,S033,10.9865531497567,8.13442632022093
O15,S034,5.58496250072116,9.14720492494223
O15,S035,2.8073549220576,8.89481776330794
O15,S036,17.1533541067183,9.08214904135387
O15,S037,11.5603328342124,9.02790599656988
O15,S038,8.27612440527424,8.46352437327118
O15,S039,10.0126245388651,8.70390357344466
O16,C151,7.93073733756289,8.48381577726426
O16,C152,16.8137937145571,8.55074678538324
O16,P215,12.609178738142,9.08746284125034
O16,S020,0,8.55842071326866
O16,S022,15.829846587517,8.48784003382305
O16,S024,5.55458885167764,8.38801728534514
O16,S025,8.37937836707126,8.25738784269265
O16,S026,4.08746284125034,9.29232163280204
O16,S027,1,8.34872815423108
O16,S029,18.4243180381278,6.97727992349992
O16,S030,15.5484306038208,0
O16,S031,14.2871351860867,9.4262647547021
O16,S032,6.39231742277876,9.2667865406949
O16,S033,10.7030383889864,9.24317398347295
O16,S034,6.71424551766612,8.66533591718518
O16,S035,2.58496250072116,8.70735913208088
O16,S036,12.8923530757341,7.4093909361377
O16,S037,6.79441586635011,8.06608919045777
O16,S038,10.780539767472,8.16490692667569
O16,S039,9.51963625284321,8.91886323727459
O17,C151,8.33985000288462,8.68650052718322
O17,C152,14.9477282448751,8.38370429247405
O17,P215,10.0098286173681,8.71080643369935
O17,S020,3.8073549220576,8.33539035469392
O17,S022,17.651934600643,8.48381577726426
O17,S024,6.49185309632967,0
O17,S025,9.32418054661874,8.68299458368168
O17,S026,4.58496250072116,8.5077946401987
O17,S027,3.4594316186373,0
O17,S029,11.0498485494506,8.32192809488736
O17,S030,10.6943578872215,8.82972273508606
O17,S031,9.83605035505807,8.54689445988764
O17,S032,6,8.83605035505807
O17,S033,8.70390357344466,8.56985560833095
O17,S034,6.68650052718322,5.28540221886225
O17,S035,3.90689059560852,2
O17,S036,15.0194169829442,1.58496250072116
O17,S037,6.82017896241519,2.8073549220576
O17,S038,8.05528243550119,8.95419631038687
O17,S039,9.93957921431469,8.82017896241519
O18,C151,6.4594316186373,8.31288295528435
O18,C152,17.2080723814238,8.92777796208234
O18,P215,15.8696902253126,9.35535109642481
O18,S020,2.8073549220576,8.8703647195834
O18,S022,15.5165926237206,8.59991284218713
O18,S024,4.64385618977472,8.64385618977473
O18,S025,5.97727992349992,8.467605550083
O18,S026,4.4594316186373,8.83289001416474
O18,S027,2.8073549220576,8.41362792902417
O18,S029,16.4468571414898,0
O18,S030,16.4861908174707,8.07146236255662
O18,S031,20.2307288085245,8.66888498426625
O18,S032,6.52356195605701,8.68650052718322
O18,S033,11.1369911120802,8.91886323727459
O18,S034,6.70043971814109,8.40087943628218
O18,S035,2.8073549220576,8.61470984411521
O18,S036,8.46352437327118,8.37503943134693
O18,S037,3.58496250072116,9.15987133677839
O18,S038,10.9143851321554,8.75488750216347
O18,S039,9.02790599656988,9.3151495622563
O19,C151,8.4594316186373,8.68650052718322
O19,C152,17.2117077182833,9.03342300153745
O19,P215,16.2324584031815,8.96000193206808
O19,S020,2.58496250072116,8.17990909001493
O19,S022,15.9938892599291,6.89481776330794
O19,S024,4.95419631038687,8.04439411935845
O19,S025,17.390790326147,8.38801728534514
O19,S026,7.37503943134692,8.07146236255662
O19,S027,2.32192809488736,8.76487159073609
O19,S029,16.3327883390504,8.16992500144231
O19,S030,18.6592398788848,8.81057163474115
O19,S031,14.1209668180097,5.61470984411521
O19,S032,6.10852445677817,8.41362792902417
O19,S033,11.9563761572497,8.78135971352466
O19,S034,7.08746284125034,8.55074678538324
O19,S035,3.16992500144231,1
O19,S036,9.91737207947684,9.06069593168755
O19,S037,10.6856248397264,8.15987133677839
O19,S038,7.78790255939143,8.74146698640115
O19,S039,9.60362634498619,8.11374216604919
O20,C151,9.41574176829009,8.2240016741981
O20,C152,16.5967138960379,8.4594316186373
O20,P215,5.75488750216347,9.30833903013941
O20,S020,2.8073549220576,9.35535109642481
O20,S022,18.6873961885465,9.5274770060604
O20,S024,7.63662462054365,2.8073549220576
O20,S025,13.959730314814,8.72451385311995
O20,S026,4.95419631038687,2
O20,S027,4,8.80413102118332
O20,S029,5,8.74483383749955
O20,S030,7.78790255939143,8.78135971352466
O20,S031,5.4594316186373,8.63662462054365
O20,S032,6.61470984411521,8.74146698640115
O20,S033,8.10328780841202,9.00281501560705
O20,S034,6.53915881110803,1
O20,S035,2.58496250072116,8.3264294871223
O20,S036,9.27146302790437,8.93369065495223
O20,S037,4.58496250072116,8.85486838326024
O20,S038,13.6174674652942,9.82336724004623
O20,S039,10.0861362250273,8.41362792902417
O21,C151,9.16992500144231,8.31741261376487
O21,C152,15.5386436440449,8.70390357344466
O21,P215,9.12670447284319,8.66533591718518
O21,S020,2.8073549220576,8.52356195605701
O21,S022,16.621579731038,0
O21,S024,6.35755200461808,8.47167521439204
O21,S025,16.3833330423006,9
O21,S026,6.08746284125034,9.07948478382682
O21,S027,1,9.04439411935845
O21,S029,9.25974326369078,8.30833903013941
O21,S030,9.51175265376738,8.82336724004623
O21,S031,8.94544383637791,8.26209484537018
O21,S032,6.4757334309664,8.21431912080077
O21,S033,11.3123157466901,8.01122725542325
O21,S034,6.52356195605701,8.01122725542325
O21,S035,3.70043971814109,8.35314682549808
O21,S036,16.1046806480974,8.62935662007961
